,seeds,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
7990,calm,6bdOCxInqVRXIU9nildGGN,0.518,0.613,4,-9.613,1,0.0297,0.0828,0.0124,0.109,0.472,77.665
7991,calm,3uAnkVQtHv2nM9eA0xEXrr,0.821,0.594,0,-10.67,1,0.0319,0.133,0.0096,0.157,0.684,119.999
7992,calm,3NhqywYZgJVF78KQgduqYG,0.784,0.42,2,-12.917,1,0.0334,0.184,0.746,0.237,0.437,103.162
7993,calm,4EJ6Ltym1MAmIbtSIR4nav,0.358,0.202,4,-14.644,0,0.0349,0.932,0.363,0.104,0.233,98.669
7994,calm,0YTwmknLcrC4S76Rgd6YdJ,0.429,0.223,4,-9.916,0,0.043,0.521,0,0.286,0.34,81.93
7995,calm,2BxtgFJxhmYFyIwo5vaejz,0.45,0.298,4,-14.081,1,0.0306,0.397,0.0749,0.111,0.197,154.156
7996,calm,1UeG6LacXu8EO8vmKFOghW,0.45,0.376,11,-10.231,1,0.0411,0.45,2.39E-06,0.219,0.303,89.043
7997,calm,57HwKH3pHLeelTkckr94qf,0.449,0.541,11,-10.299,0,0.0417,0.0873,0,0.17,0.276,125.156
7998,calm,0YHPUXcAo4WZheI6VmPEab,0.791,0.888,1,-5.682,0,0.216,2.25E-05,0.9,0.0606,0.52,91.032
7999,calm,58hrApuT4bbpHIRgH6JMOl,0.602,0.0534,1,-18.061,1,0.0424,0.949,5.29E-05,0.109,0.15,111.919
8000,calm,1eIZ57PGgjfOHJsZKryB1h,0.65,0.523,8,-8.204,0,0.0242,0.0292,0.815,0.124,0.281,112.994
8001,calm,4aggg24ei4I3LIUFBUpF4w,0.505,0.221,0,-10.188,1,0.0257,0.955,0.0138,0.145,0.247,96.41
8002,calm,4UJaGTqxuO3Am5H8mug6dE,0.329,0.664,5,-7.637,0,0.0391,0.000393,4.78E-05,0.116,0.695,78.965
8003,calm,4YWo9ICZYZAjWD01AaXczd,0.45,0.503,1,-6.866,1,0.028,0.402,0,0.126,0.186,146.012
8004,calm,4t1T6x3Ggjrj5MzSsinuIt,0.513,0.896,1,-7.422,0,0.161,0.0364,0.0189,0.0719,0.913,182.884
8005,calm,42vBaTSAogitPlHrzJN50A,0.293,0.4,1,-8.357,1,0.0275,0.5,0.00286,0.116,0.218,137.756
8006,calm,1LQiF6aZfnNgxerxWJRbxw,0.603,0.827,6,-7.372,1,0.0714,0.0453,0.619,0.0833,0.311,144.992
8007,calm,6tBJvTeP9Z2prjm2SiHxQq,0.225,0.0157,5,-27.705,1,0.0398,0.978,0.971,0.0829,0.0919,109.606
8008,calm,0VMkeEWdWrwUzm9VxR78Sf,0.601,0.279,0,-13.102,1,0.03,0.606,0.0576,0.106,0.109,121.13
8009,calm,2lp5nigkNqpP15kHS9Sizd,0.657,0.374,6,-7.934,1,0.0324,0.856,0,0.306,0.607,120.366
8010,calm,61NITHJBz1JEqCzh8WshmT,0.648,0.548,7,-9.028,0,0.026,0.0313,0.00138,0.148,0.22,110.86
8011,calm,71bINPNSgv1E4MZACsk4T5,0.749,0.844,5,-6.03,1,0.0257,0.00288,2.11E-05,0.0999,0.921,129.883
8012,calm,3KjuXPul3OpJm5X9Kw6GVQ,0.408,0.612,11,-8.414,0,0.0287,0.811,0.795,0.267,0.266,109.069
8013,calm,2InV3ZUVAAiYWCDvch9Zf0,0.537,0.181,6,-12.833,0,0.0312,0.916,0.61,0.0904,0.117,117.72
8014,calm,2V2cZiuHj1Za9DF3GAfgBu,0.614,0.388,11,-12.069,1,0.0393,0.712,0.000145,0.0879,0.584,130.367
8015,calm,3sqyTvMpQeKfGfwmtsheF3,0.131,0.1,6,-15.488,0,0.0405,0.87,0.934,0.118,0.0359,70.401
8016,calm,1Y3o3j7PNWC7G0kG5hWxTZ,0.692,0.262,2,-9.987,0,0.0325,0.854,0.271,0.154,0.2,110.768
8017,calm,3H2WHu6P2tQFdrCa4ZO8u2,0.413,0.927,8,-4.734,0,0.0643,0.0185,0.921,0.279,0.675,148.227
8018,calm,2nWPwsR2KzuklREOwdHeKO,0.461,0.549,11,-8.748,1,0.0262,0.244,2.53E-05,0.207,0.242,74.998
8019,calm,6Y215sdTAhjyaK1f2QlQTm,0.508,0.892,7,-4.162,0,0.0601,0.00103,0.0211,0.162,0.306,123.975
8020,calm,6dLLRlC3IkB5wsba3vtswp,0.424,0.458,2,-9.549,1,0.0293,0.000316,0.9,0.1,0.341,87.005
8021,calm,0kZEfdlIq3sfQklsGcUZDm,0.59,0.325,2,-20.327,0,0.0348,0.589,0.927,0.2,0.404,94.625
8022,calm,58hgZpMFDqC8iLgBdLXCF9,0.487,0.633,7,-9.361,1,0.0272,0.149,0.00727,0.0702,0.423,144.56
8023,calm,4m3Irk2mc25kcmJC2uqGlL,0.0637,0.0702,3,-23.233,1,0.0451,0.652,0.944,0.144,0.0344,68.846
8024,calm,2v9UXNK0yhch8bTWlRHdKi,0.332,0.554,6,-10.133,0,0.0293,0.373,0.0224,0.104,0.287,127.873
8025,calm,135c3pF1uP7wGdgoxARYZt,0.384,0.649,4,-6.719,0,0.0282,0.00291,2.31E-05,0.128,0.289,131.687
8026,calm,1Zambu160o3rbbAlVv69QF,0.509,0.785,0,-6.512,1,0.0321,0.00756,7.84E-06,0.108,0.779,172.736
8027,calm,5dyGj3Hbrpb4432MvFG1ax,0.449,0.432,4,-7.324,0,0.0308,0.621,2.44E-05,0.186,0.389,128.724
8028,calm,5t3x4ZyaDgxwC6AfYrNokO,0.732,0.564,0,-11.719,1,0.0878,0.468,0.842,0.11,0.815,105.026
8029,calm,3R5RZugUFwx47eQDvtEKVw,0.439,0.815,5,-5.622,0,0.0357,0.0165,0.859,0.294,0.852,179.948
8030,calm,1Y315hvTFn1VMon294Tn7y,0.0722,0.0745,10,-28.469,0,0.0361,0.936,0.84,0.113,0.0322,72.547
8031,calm,4wZHErdZ52ZfSqS11htEAx,0.412,0.272,0,-12.9,1,0.0301,0.809,0.00157,0.0864,0.256,124.456
8032,calm,2vCXZKsOTK0P0kxCUXxTOz,0.619,0.415,0,-13.218,1,0.0285,0.186,0.152,0.127,0.381,119.866
8033,calm,3expMPZaCix0lo4SsoQyb8,0.398,0.868,11,-7.053,0,0.0355,0.00198,0.449,0.354,0.404,145.581
8034,calm,0IgmZqI8fhulg8SG8T5CYz,0.34,0.406,10,-12.693,0,0.0322,0.936,0.942,0.374,0.0926,151.431
8035,calm,0OrnFxYvpoByBcVUvIX78O,0.735,0.74,4,-5.706,0,0.0349,0.803,0.404,0.101,0.181,93.984
8036,calm,0f8UKGM3m5ZdxgF46vaikm,0.61,0.797,8,-7.953,0,0.0228,0.0264,0.654,0.136,0.734,104.974
8037,calm,2gOOlnCHwnEVWyALTBNpq1,0.81,0.579,5,-10.694,1,0.0377,0.172,1.42E-05,0.232,0.95,124.122
8038,calm,1pNVVLBd1HNvTiitcuC3HZ,0.736,0.516,1,-11.204,0,0.0316,0.747,0.522,0.112,0.214,133.961
8039,calm,1UFYrJWJgmAoirTTwtlpls,0.588,0.825,11,-10.674,1,0.035,0.328,0.000369,0.784,0.622,109.695
8040,calm,2OAGuUkU0dicO8lHEknOOx,0.531,0.563,2,-4.148,1,0.0251,0.218,0,0.0929,0.209,81.974
8041,calm,0tSvpLo1IyV3IGbj7sB3LE,0.21,0.197,5,-11.895,1,0.0336,0.943,0,0.0995,0.496,85.25
8042,calm,0uoVNwXIkV3i6SayqWk2iR,0.597,0.717,0,-8.52,1,0.0407,0.105,0.0172,0.171,0.395,96.796
8043,calm,6671ORpJF98eAuuFBmsL2d,0.543,0.478,0,-13.545,1,0.0365,0.845,0.957,0.107,0.96,180.052
8044,calm,4u5AgYLLsx2nkdtNYnJExm,0.128,0.0173,9,-28.666,0,0.0429,0.987,0.78,0.099,0.0464,169.953
8045,calm,473baIw53EuOrtW0cn8iCB,0.456,0.32,0,-13.741,1,0.0368,0.953,0.936,0.39,0.0748,111.227
8046,calm,3jAbwpZOPukXIvmesgMHbb,0.655,0.307,4,-10.87,1,0.0295,0.574,0.734,0.0967,0.813,149.423
8047,calm,4lFk0a9U8gMKd1QfSTIKMt,0.589,0.473,7,-9.157,1,0.023,0.416,0.000114,0.114,0.164,85.98
8048,calm,56pJ8i437nb17qQniE5KlI,0.196,0.142,0,-19.219,1,0.0333,0.912,0.618,0.107,0.163,180.023
