,seeds,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
9555,calm,4uLQQfCYNYjMFxghvYJpZC,0.259,0.569,6,-10.237,0,0.0386,0.78,0.919,0.0996,0.0362,176.154
9556,calm,7By49NRJv1146zABabfwK0,0.649,0.843,6,-8.259,0,0.0395,0.0302,0.945,0.194,0.215,105.998
9557,calm,2E67dHygVZadlsN4cpTsdX,0.566,0.15,2,-14.358,1,0.0306,0.907,0.118,0.106,0.541,77.275
9558,calm,6I2qpmNHHRabqf1pWO1TYE,0.256,0.716,9,-10.972,0,0.038,0.512,0.822,0.0986,0.312,168.262
9559,calm,5UFz3NTzFsklvt3z47Mgc1,0.243,0.431,5,-12.304,1,0.0325,0.624,0.408,0.0864,0.0651,117.323
9560,calm,4h7cykqlCnEOaNot9L1e3W,0.533,0.508,5,-10.379,0,0.0341,0.62,0.00138,0.124,0.351,136.05
9561,calm,7hlGpfKCkN8TRN5bHjvqFz,0.381,0.119,10,-16.313,0,0.0357,0.908,7.81E-05,0.105,0.195,159.762
9562,calm,31BJvyHltPebHdbbRALDsE,0.162,0.121,2,-22.472,1,0.0512,0.935,0.74,0.111,0.034,70.818
9563,calm,47KFpYo1wAnmsOAznbYZXX,0.252,0.306,0,-15.157,1,0.0324,0.746,0.932,0.132,0.0382,130.095
9564,calm,5M67k54BVUDADZPryaqV1y,0.415,0.456,9,-12.082,1,0.0352,0.00501,0.763,0.178,0.0935,151.937
9565,calm,7HxXMjJ5CiZ8BkNpbZD0Nw,0.409,0.409,0,-10.826,0,0.0285,0.688,0.183,0.121,0.115,76.364
9566,calm,6uoM7KHsyJsHZqBQHKjQbc,0.525,0.499,0,-9.023,0,0.0246,0.732,0.936,0.0966,0.338,87.989
9567,calm,1jcPcDu2YawPfLhwjYnqK2,0.438,0.349,4,-15.569,1,0.038,0.338,5.70E-05,0.417,0.683,124.984
9568,calm,0iTqedrMdiwnUXKiUjtxAl,0.309,0.159,7,-13.101,1,0.0315,0.912,0.000264,0.1,0.139,87.493
9569,calm,7Jd0MqZq15T4pDWts2G6Yl,0.324,0.0379,11,-25.247,1,0.0554,0.987,0.907,0.0756,0.0383,120.169
9570,calm,1rJvaquOqAd353fzF8VAld,0.711,0.617,7,-8.059,1,0.0449,0.178,0.0213,0.118,0.0926,137.656
9571,calm,11WUx3DgWweiWzS5JSwBk4,0.476,0.341,2,-10.861,1,0.0283,0.0618,0.0282,0.113,0.116,105.584
9572,calm,4CDwg3w0Xm0yPkIlEfJOcs,0.651,0.191,1,-14.58,1,0.0286,0.888,0.65,0.107,0.262,89.891
9573,calm,1wG0T0Gc9na4tZW3soquGC,0.388,0.507,2,-9.146,1,0.0377,0.794,0.0595,0.148,0.368,126.832
9574,calm,78l5oYGVSZETQZSZ1PDwkG,0.518,0.495,4,-5.728,1,0.0277,0.776,3.10E-06,0.112,0.273,129.937
9575,calm,7o28R0XuIjvD3cdepj3cjL,0.183,0.362,11,-13.962,1,0.0349,0.899,0.687,0.165,0.0328,133.802
9576,calm,5UsyaEfEsenoqvWkbVU0Wp,0.58,0.18,4,-19.687,1,0.0472,0.678,0.000238,0.146,0.657,129.828
9577,calm,4aSfCUQzJKRpsHeceowysk,0.61,0.399,4,-9.702,1,0.0246,0.273,2.33E-05,0.107,0.337,77.971
9578,calm,5QFUazy5zNxhqBiBhRN6tv,0.649,0.901,9,-4.994,1,0.0364,0.254,8.64E-05,0.0495,0.454,145.021
9579,calm,5ag19dk2Gz1oe7x2dJwiCU,0.702,0.267,4,-14.134,0,0.0422,0.454,0.0164,0.106,0.273,115.98
9580,calm,2oQ2fiNCn5Ei8wdXOMFkny,0.806,0.428,1,-11.773,0,0.058,0.172,0.737,0.105,0.405,100.137
9581,calm,65KJkQunPSE4peSXaGnOuI,0.573,0.23,0,-13.951,0,0.0419,0.89,0.000428,0.242,0.286,99.271
9582,calm,3N3w5gL6yygktzLSYOZ4sQ,0.411,0.0892,9,-21.883,0,0.0378,0.966,0.717,0.105,0.328,120.169
9583,calm,7ctca1Hz43SyMcI4qUrpY7,0.427,0.576,9,-7.282,1,0.0288,0.262,0.000482,0.241,0.401,151.937
9584,calm,5GM91n4v0rgmjV9oP0zoEs,0.497,0.358,7,-12.224,1,0.0288,0.917,0.0114,0.128,0.581,160.182
9585,calm,7vMACadiT0PcNS09JNOqKG,0.528,0.131,2,-22.611,1,0.0458,0.994,0.881,0.188,0.358,134.771
9586,calm,1qOljAaKJiPL5GPK6UaAYx,0.455,0.354,0,-10.816,1,0.0287,0.086,0.0059,0.338,0.396,98.126
9587,calm,6aA2LcC91SFaRgz0jPXZIa,0.148,0.343,2,-12.434,1,0.0315,0.899,0.578,0.34,0.171,80.871
9588,calm,4AvvHmGzjW8Y7JZlq51NAQ,0.419,0.13,2,-13.764,1,0.0494,0.984,2.18E-05,0.0785,0.366,172.81
9589,calm,5xZYegRNGeLvC1eUQKHOxJ,0.49,0.598,8,-8.67,0,0.102,0.0141,0.95,0.128,0.252,163.195
9590,calm,4zHRpgh4K9vRBzQ63vT1Cx,0.496,0.775,1,-6.575,0,0.0583,0.000648,0.000314,0.0727,0.324,140.003
9591,calm,6C5iTxvpG5Geb66InRxoSP,0.29,0.0197,1,-32.27,1,0.0515,0.981,0.831,0.117,0.0975,85.84
9592,calm,6rFWGlacCe5hZ3uDk5Zhzv,0.642,0.531,4,-9.919,1,0.0299,0.101,0.00549,0.0933,0.193,109.497
9593,calm,3qdsVp3I3Ax8ygik2FcIw0,0.411,0.117,5,-25.529,1,0.0331,0.979,0.865,0.0899,0.324,58.612
9594,calm,16clYJA4LJME2u29OhGADh,0.366,0.896,5,-4.912,1,0.112,0.00105,0.00118,0.193,0.253,164.996
9595,calm,5b6qqB5nvWRrin8e2cWDQY,0.768,0.912,0,-5.025,1,0.084,0.399,0.000146,0.196,0.646,139.162
9596,calm,3so4nnwgploeIXdSajPfI0,0.322,0.445,2,-16.315,1,0.0474,0.939,0.627,0.104,0.153,122.565
9597,calm,5iz8nG19dS0X2UNO9GsAOc,0.353,0.154,0,-17.468,1,0.0499,0.993,0.904,0.0643,0.0355,34.427
9598,calm,4P1NbXfy88kP5QpV4pcWVh,0.496,0.128,7,-16.785,1,0.0351,0.953,0.784,0.0749,0.138,118.013
9599,calm,4JB2hhzlbuHwntOADdIW10,0.325,0.28,9,-11.815,1,0.0427,0.912,0,0.11,0.216,79.592
9600,calm,76mMWZjD4GeYg0ybSHnv9T,0.667,0.714,4,-5.276,0,0.344,0.00771,0.000153,0.271,0.615,124.935
9601,calm,5hMiw4ftCKa5HNEKzeQTIJ,0.543,0.505,7,-8.59,1,0.0247,0.486,0,0.124,0.724,95.24
9602,calm,6cJLfIqwh0tCKRjYM3WpZ5,0.757,0.711,1,-4.643,0,0.0349,0.36,0,0.121,0.817,139.962
9603,calm,68orz4SvuXzX74ha8y4mem,0.106,0.285,11,-11.789,0,0.0328,0.013,0.891,0.0819,0.0617,70.776
9604,calm,5U94kDnOenuSxzkUM6KNfh,0.483,0.0584,0,-21.374,1,0.0322,0.919,0.154,0.0953,0.695,97.57
9605,calm,3zpiqklBFbm5TLrtMwepmn,0.549,0.234,7,-11.286,1,0.0552,0.833,0.000494,0.109,0.704,154.718
9606,calm,6T44Iyxz2LJlLUTlGnOXHp,0.429,0.181,9,-10.985,1,0.0345,0.941,1.38E-06,0.102,0.514,147.296
9607,calm,5Y0jAablBfhL44lLf5rlU5,0.721,0.343,4,-9.691,1,0.0615,0.255,0.865,0.0835,0.174,89.978
9608,calm,2gJHxehFo2MjPzr1FZaoXQ,0.158,0.347,0,-17.431,1,0.0322,0.742,0.973,0.0799,0.112,68.069
9609,calm,3ZHaFUAYO7tuEzDwZaFbMj,0.619,0.208,9,-14.896,1,0.0451,0.366,0.881,0.126,0.131,127.476
9610,calm,0vxGecR9lUp5lVB3MW6Isn,0.574,0.426,7,-12.394,0,0.0344,0.553,0.736,0.305,0.259,84.967
9611,calm,6ex4iupgqBdapgwBwjccFT,0.419,0.426,7,-17.234,0,0.0342,0.88,0.948,0.271,0.407,94.845
9612,calm,1JxJ1r6XN1GfqXXBk6GKsI,0.264,0.192,5,-19.306,1,0.0351,0.944,0.963,0.122,0.0908,128.464
9613,calm,2vJNqT9C9BHEuCSpWRcVns,0.419,0.181,0,-16.114,1,0.0393,0.823,0.000461,0.297,0.18,114.564
9614,calm,1q3mQu2Iwm02jHsCRKbNZk,0.331,0.0914,0,-20.063,1,0.0328,0.984,0.52,0.12,0.455,82.181
9615,calm,1eLyUGplOMBsTBS1JhWgGp,0.517,0.571,7,-8.094,1,0.0278,0.0205,0.000297,0.151,0.366,146.468
9616,calm,2FvNGLhY5aUH9c0UOo8ONb,0.237,0.677,5,-9.541,1,0.0395,0.000369,0.961,0.123,0.164,75.786
9617,calm,7etDjKwVHiW3qE7eUtuas9,0.504,0.354,7,-9.079,1,0.0293,0.778,0.00135,0.141,0.341,92.924
9618,calm,50kfgnRcQY0qqOrLGwmuZs,0.597,0.0868,1,-16.251,1,0.0344,0.64,5.79E-05,0.108,0.348,137.16
9619,calm,3pc3in3zwTN5ojA7CxzBJZ,0.507,0.716,9,-7.451,0,0.0301,0.00186,0.954,0.0947,0.631,114.974
9620,calm,6xYlgpoRJ0n8SZc3tvzcKE,0.586,0.137,10,-13.774,1,0.0288,0.896,2.78E-05,0.11,0.0774,87.932
9621,calm,4wHYxc9KIUHLIIGEVneZ0a,0.45,0.316,6,-13.885,0,0.0393,0.644,0.447,0.163,0.177,125.854
9622,calm,0t4u6MWHoxnwDMP14COJlC,0.577,0.174,2,-13.435,1,0.0293,0.895,4.03E-05,0.322,0.179,92.997
9623,calm,1l7bKxkdTymsFbxWzsK3vw,0.107,0.21,7,-18.282,0,0.0388,0.953,0.817,0.281,0.0388,91.227
9624,calm,0LcYSjRsTYwr9EJG2dvsad,0.551,0.206,1,-12.633,1,0.0382,0.51,0.000275,0.11,0.371,174.205
9625,calm,6KBtcybtvRiqidTPQ5mTPm,0.382,0.25,6,-10.69,0,0.0313,0.603,0.153,0.669,0.157,101.989
9626,calm,2eQ7AXlvagu6mdeyfiT1eD,0.124,0.0981,1,-18.823,1,0.0382,0.978,0.945,0.109,0.0456,83.072
9627,calm,2qfEJkoPnugZDQJ4RPtpRn,0.127,0.247,6,-14.482,1,0.0364,0.966,0.94,0.0776,0.0392,69.041
9628,calm,2GmBPvQv11s4Qb0oYvcAn7,0.525,0.367,11,-9.619,1,0.0256,0.172,7.94E-06,0.109,0.188,151.868
9629,calm,7nQJ5YYGFNgR0b6fogo32P,0.566,0.885,2,-9.849,0,0.0334,0.259,0.387,0.0663,0.592,114.07
9630,calm,4RDefDJN7kTBj9oxMQ50Ys,0.543,0.66,3,-10.005,1,0.034,0.0741,0.314,0.611,0.465,84.026
9631,calm,4TP1N5jbnOHszVWdi7CaET,0.716,0.271,2,-14.788,1,0.0288,0.754,0.0236,0.111,0.156,105.958
9632,calm,5qX2ZJoLEyFCTAdaCqUo7s,0.663,0.643,5,-4.383,1,0.0316,0.535,0,0.308,0.368,121.97
9633,calm,4LFPwrvPPvrOR3wLTYKnYj,0.23,0.719,4,-7.367,1,0.0582,0.253,1.37E-05,0.654,0.389,93.173
9634,calm,4Hr8cAen7aizsmw0RQv3pV,0.457,0.456,2,-9.156,1,0.0322,0.447,4.83E-05,0.181,0.341,113.932
9635,calm,3ES1i2itCGe8CGwbWpibLM,0.661,0.281,0,-11.871,0,0.0446,0.0405,0.882,0.0957,0.331,78.001
9636,calm,4N6dIDAKBqmUbYr7Xe950S,0.382,0.343,2,-8.065,1,0.0347,0.471,0,0.36,0.133,114.861
9637,calm,5C7sfsPAqjGyImeDluYDhj,0.605,0.261,4,-14.847,1,0.0386,0.904,0.000564,0.114,0.115,115.531
9638,calm,69fpb1fAdyuO6DHx6daRRE,0.358,0.896,3,-8.072,1,0.0472,0.0302,0.916,0.15,0.301,114.941
9639,calm,5hhw7WkW1tJ5hFVEme6Mle,0.22,0.111,4,-20.323,1,0.0339,0.951,0.852,0.0995,0.0901,171.957
9640,calm,3JProCDgIK6wDQve6y7lZ3,0.377,0.149,8,-16.125,1,0.0388,0.889,0.926,0.112,0.04,185.506
9641,calm,6pn7hljG8QY8aSvfjdyu7I,0.719,0.236,7,-9.063,1,0.0329,0.774,0,0.0622,0.837,112.27
9642,calm,68UGKNGREtwsO7fDRwftZ2,0.532,0.686,5,-9.041,1,0.0278,0.00142,0,0.144,0.743,132.031
9643,calm,5cRLeWnjKA8kfQ01WsOH06,0.49,0.241,7,-14.616,1,0.0303,0.713,0,0.0363,0.511,110.959
9644,calm,31pi9vJJWHZxygk8AoGd0d,0.503,0.322,0,-13.307,1,0.0288,0.0951,0.0069,0.24,0.299,113.504
9645,calm,2DTRx26dSINM5Ed9OrauxB,0.335,0.187,7,-16.06,1,0.0345,0.965,0.878,0.119,0.404,109.061
9646,calm,3ODpq4odaaCwd5WhmRrsAI,0.32,0.139,5,-13.305,1,0.0288,0.773,0.0133,0.107,0.0467,88.622
9647,calm,37oHBBYZdqH3OOcV8sO1QG,0.3,0.243,2,-16.429,1,0.0301,0.863,0.762,0.149,0.136,168.742
9648,calm,0SawwyEThXgaweyv4zRUj0,0.295,0.219,7,-16.613,1,0.0322,0.539,0.887,0.0853,0.0701,134.629
9649,calm,60ls99W6A5elumBpo28ifd,0.802,0.417,11,-14.74,1,0.1,0.591,0.2,0.103,0.39,104.059
9650,calm,0mKoLoxMhwHWVFpETD8teL,0.149,0.364,0,-20.474,1,0.0568,0.858,0.861,0.107,0.0364,66.655
9651,calm,0PxSuaiy4WEdXJiFyX171K,0.708,0.981,8,-8.614,0,0.107,0.0229,0.778,0.105,0.1,97.983
9652,calm,4h1zsuDJWoWJ9Op7mcOqpF,0.449,0.582,4,-9.171,1,0.0436,0.621,0.00439,0.15,0.653,166.651
9653,calm,39OZpmsquWGSgs1Lt6BXr0,0.485,0.812,9,-9.519,1,0.0365,0.125,0.00778,0.792,0.148,115.032
9654,calm,4qr7dbCVqDGyYIFhHwUKVy,0.171,0.201,0,-16.674,1,0.0358,0.903,0.633,0.115,0.121,82.839
9655,calm,6VGcni6zSkOht2lnHTz1t1,0.323,0.243,9,-12.839,0,0.0421,0.41,0.916,0.237,0.0387,92.715
9656,calm,4tii4AFJsCDxI0WC8frmjZ,0.464,0.29,0,-8.222,1,0.0311,0.814,0,0.195,0.257,130.81
9657,calm,4zbdL145HrWmV19spFSkJ5,0.162,0.148,7,-17.944,1,0.0413,0.978,0.313,0.0682,0.181,168.201
9658,calm,5cSLeKuvexoaesnxdqopBL,0.147,0.0403,0,-30.755,0,0.0386,0.876,0.783,0.207,0.109,138.771
9659,calm,2VE5hcmVIoZckD39Yz9lVD,0.354,0.308,2,-10.841,1,0.0301,0.815,0,0.0605,0.347,131.717
9660,calm,1NhDv99nTtRm37rZpoH7Ix,0.127,0.0632,2,-21.617,0,0.0383,0.934,0.855,0.0853,0.056,84.176
9661,calm,0K9q6f8fPx3JZAvOEug6dG,0.337,0.247,2,-15.509,1,0.0323,0.024,0.811,0.109,0.138,151.944
9662,calm,3veujORi6l6bFItAUx5buD,0.771,0.53,7,-8.82,1,0.0496,0.458,0.925,0.106,0.209,125.001
9663,calm,2aWLcLdK0hsqwQdK3Q3kLO,0.707,0.648,7,-3.488,1,0.0484,0.222,1.09E-05,0.0312,0.509,120.006
9664,calm,6x7lS91CTNhArum8xO935Q,0.462,0.355,4,-13.163,1,0.0324,0.858,0.00503,0.119,0.217,117.939
9665,calm,43ZRsZLwAZlA7X5qhZCV2N,0.331,0.0284,9,-22.384,0,0.0352,0.984,0.9,0.335,0.0383,140.282
9666,calm,29H0r3Lid2sNmeWiCHt2i5,0.382,0.289,9,-13.976,0,0.0412,0.754,0.918,0.0877,0.0371,139.336
9667,calm,1nZSxkZhBldP8YawT1WS3N,0.518,0.251,7,-18.235,1,0.0344,0.585,0.74,0.101,0.585,81.11
9668,calm,0LYrRzE6flU9b33CFR1fMR,0.326,0.281,1,-13.405,1,0.0276,0.736,0.947,0.107,0.0711,105.649
9669,calm,3UEJmCteAmwUFIZrYqpsW5,0.408,0.457,0,-10.227,1,0.027,0.169,8.11E-05,0.123,0.548,171.586
9670,calm,7z4E4scWIK75EYV0M6Y2q2,0.333,0.128,9,-14.19,1,0.0354,0.918,4.25E-05,0.0865,0.0724,114.44
9671,calm,5eVLAs7AyOYMKuluTuWRuv,0.549,0.437,7,-9.709,1,0.0312,0.538,0.000282,0.145,0.588,83.432
9672,calm,3KogXHlw6HZMcV783tXSOR,0.375,0.419,2,-12.821,1,0.035,0.284,0.0298,0.223,0.394,121.009
9673,calm,0AEpoR7REgNwy49rwt3sct,0.332,0.402,7,-6.176,1,0.0294,0.901,0.707,0.148,0.247,114.208
9674,calm,65Q3jlvZkSp55H7mlDJlAz,0.249,0.351,10,-10.196,1,0.0296,0.859,0.000289,0.139,0.0837,83.42
9675,calm,4wBi9ogKThsbFUvVJxjhK2,0.662,0.332,9,-11.939,0,0.0306,0.286,0,0.142,0.638,82.28
9676,calm,14RAtInNtibxMyQ87sN13h,0.517,0.316,7,-17.955,0,0.0345,0.673,0.824,0.114,0.397,119.93
9677,calm,57lGKKSEvbmA1b0AD1wlM7,0.374,0.109,6,-14.922,1,0.03,0.958,0.941,0.112,0.0641,83.994
9678,calm,7oY7CNk9rtJShki9P25ohi,0.303,0.135,3,-19.767,1,0.0308,0.947,0.944,0.0907,0.078,94.762
9679,calm,5cn4RhNZPPjt0onhqUMEfa,0.407,0.34,6,-9.018,0,0.0492,0.594,0,0.188,0.0775,129.505
9680,calm,7LTnuU1eiCONmNhTBRsQjR,0.268,0.416,3,-14.607,0,0.0449,0.98,0.917,0.157,0.0331,104.931
9681,calm,0aqzEh40tvz1cPZHjckxrq,0.158,0.0865,0,-20.26,1,0.035,0.942,0.924,0.134,0.0373,44.303
9682,calm,0jja7smeESp1JTmFW1esR6,0.245,0.148,7,-18.915,1,0.0355,0.885,0.952,0.104,0.0422,131.741
9683,calm,26CrdZt2ZB38kCDsPvJoxm,0.318,0.445,5,-11.928,1,0.028,0.38,0.865,0.146,0.18,137.515
9684,calm,2ceJL4FSlQMsqXwBcm3Gxo,0.711,0.739,2,-6.492,0,0.0691,0.423,0.893,0.1,0.146,130.02
9685,calm,1GCSQ4rVFfsNRdVYY30K6w,0.508,0.132,11,-20.63,1,0.0422,0.99,0.926,0.107,0.201,121.797
9686,calm,1tUeaAwcZK4S1CUDtDwJDc,0.361,0.185,5,-14.602,1,0.0362,0.988,0.899,0.21,0.401,129.439
9687,calm,6QQNg4yvSo5jgOZWo5lRBr,0.38,0.394,4,-11.16,0,0.0297,0.728,0.000418,0.459,0.304,100.567
9688,calm,0RimU0tZwtruAOSAhoYyRX,0.15,0.102,2,-18.536,1,0.0343,0.695,0.0111,0.0886,0.039,63.494
9689,calm,7FHXso8EYpeGl6OTiSEMeV,0.349,0.0968,3,-14.491,1,0.0359,0.924,0,0.324,0.301,90.054
9690,calm,23mFpWFP3rXYW7RszWDz3B,0.691,0.734,2,-8.536,1,0.0413,0.0135,0.0197,0.354,0.386,119.999
9691,calm,3PkApr21jSdrNijt9XqHnz,0.566,0.207,5,-15.914,1,0.0356,0.9,0,0.103,0.477,102.19
9692,calm,5Jgyo4TJktIYV7jo8enCdo,0.191,0.364,3,-11.407,0,0.0377,0.993,0.786,0.111,0.338,171.158
9693,calm,2tWYWGj2jx1MOyUfyWukKw,0.6,0.66,3,-5.996,0,0.028,0.0137,0.00279,0.355,0.342,118.059
9694,calm,5DY2MyjIlecnD2QHakgnDR,0.307,0.52,11,-13.023,0,0.0411,0.132,1.46E-05,0.0953,0.17,143.455
9695,calm,4XmM5zJZgmAEM2jR4cnlHU,0.611,0.183,9,-15.285,1,0.0501,0.74,0.918,0.141,0.606,135.952
9696,calm,7sTxTZSoqgpnqOMkwJGXHu,0.442,0.207,0,-17.114,1,0.0362,0.838,0.932,0.0915,0.399,137.969
9697,calm,1bR0Ux8SF5NoS1WKqwgbtY,0.338,0.37,5,-14.461,1,0.0652,0.452,0.397,0.114,0.0345,112.887
9698,calm,0HbauBlUaJ3PQc2c9asGlf,0.318,0.374,9,-11.355,1,0.028,0.901,0.0065,0.107,0.112,103.23
9699,calm,637rAVDLzgCDBdKGPwAh7j,0.786,0.699,5,-14.74,0,0.0479,0.0051,0.561,0.101,0.611,124.001
9700,calm,6gIANJc1mwbRGSHbkCXVTS,0.788,0.307,11,-10.995,0,0.0501,0.661,0.000225,0.102,0.669,121.927
9701,calm,7FxcQloZnuEzzdE7rOtd1C,0.263,0.27,7,-19.65,0,0.0397,0.97,0.904,0.104,0.155,145.773
9702,calm,5jR7az62F3VLf9NhtDB3qV,0.414,0.383,5,-12.647,1,0.032,0.722,0.758,0.0657,0.33,133.14
9703,calm,3IvPx3BOjQdrwzMQtVtLaR,0.762,0.509,7,-10.441,0,0.0292,0.0856,0,0.0886,0.946,118.044
9704,calm,6DK7PEuTGjGhnem8lB7Czr,0.373,0.0431,7,-23.723,1,0.0501,0.986,0.862,0.102,0.0803,93.417
9705,calm,6dKeZE3zaBoZFYuX5NDlnB,0.165,0.884,11,-29.221,0,0.288,0.713,0.884,0.847,0.0246,137.454
9706,calm,393BQNgUbstBTtB1azo2C0,0.698,0.584,6,-7.696,1,0.0345,0.0673,0.0482,0.0797,0.233,124.99
9707,calm,7jCYKIhtc7RLuY7AlipcL7,0.16,0.0486,0,-25.32,1,0.0388,0.0027,0.791,0.112,0.0359,83.922
9708,calm,2sC1UEVU1DQpYPkt47EYav,0.573,0.418,11,-12.455,1,0.0741,0.0527,0.82,0.143,0.631,173.507
9709,calm,6CL4IxwGPx1kQBatOcuCJC,0.172,0.0557,10,-21.263,1,0.0366,0.982,0.96,0.133,0.0388,102.192
9710,calm,2iSJBfqMBcRlwLh2OJShDu,0.446,0.468,10,-11.839,0,0.0306,0.0835,0.518,0.0841,0.134,158.96
9711,calm,7LhN6V0UbgK7k7cK0gWtwu,0.212,0.17,9,-16.667,1,0.034,0.929,0.924,0.11,0.0892,89.727
9712,calm,2PD9RuhXRUH9vsizEVhJWH,0.43,0.0996,1,-17.514,1,0.0283,0.936,0.904,0.108,0.14,84.119
9713,calm,3UJjacMuh9zNhIiNhbEk7M,0.406,0.0268,7,-19.857,1,0.0591,0.974,0.93,0.155,0.419,70.055
9714,calm,7jRaLeHJxjO8HMgroPPhL4,0.537,0.00651,4,-25.935,0,0.11,0.943,0.915,0.225,0.0869,130.646
9715,calm,3FzHthWlrio05Vu9vRNWLL,0.224,0.118,2,-17.718,1,0.0314,0.0164,0.768,0.0863,0.0389,159.88
9716,calm,469a0gmpf3tDQchjyYFEJN,0.22,0.125,9,-14.507,0,0.0398,0.903,0.136,0.198,0.455,133.289
9717,calm,2N4vLXdPFsg3X3XiPhoT87,0.281,0.138,1,-20.978,1,0.036,0.94,0.961,0.109,0.0405,107.718
9718,calm,2kYRLVQzGsXKs1XEeRD1YR,0.286,0.381,9,-12.391,0,0.0323,0.874,0.491,0.103,0.153,95.946
9719,calm,3uC01DHmb9oGBqBdm2Mc8L,0.501,0.215,2,-18.072,1,0.0274,0.629,0.0222,0.128,0.17,81.355
9720,calm,4U5BBZMFsJa0PvOFsQ6lDP,0.136,0.392,11,-8.961,1,0.0312,0.674,0.857,0.0814,0.034,82.254
9721,calm,5DAcRY9COAMDEMZhjNV0HY,0.22,0.0264,3,-26.974,1,0.0374,0.96,0.0228,0.099,0.297,175.233
9722,calm,0ukXr7lY8rDMXYy3UoXWGi,0.464,0.588,5,-8.932,0,0.0299,0.208,0.177,0.146,0.384,159.959
9723,calm,1mlPOwXbHTZTxCc1KZYKcL,0.184,0.136,0,-19.623,0,0.0401,0.991,0.943,0.0992,0.0362,108.627
9724,calm,1Inq6Ur0Cs3L1aeuEPzCtB,0.89,0.717,10,-9.463,0,0.0579,0.00283,0.78,0.0693,0.0369,126.993
9725,calm,0okUWvf87w9McTNRpAbumV,0.782,0.217,2,-10.64,1,0.0375,0.772,4.04E-05,0.187,0.561,107.05
9726,calm,3fB1NT7KUktYp4dZNcV5sI,0.183,0.183,9,-22.598,1,0.0397,0.983,0.969,0.0888,0.039,77.126
9727,calm,3pUkkphZDQEPPt9RPX3jOo,0.63,0.221,9,-13.905,0,0.0366,0.81,0.00308,0.0453,0.126,95.997
9728,calm,225CpNDvmJKuJZdCIlaSjh,0.419,0.185,10,-21.769,1,0.0484,0.982,0.844,0.0993,0.341,103.48
9729,calm,6kVGpBhaHX3PQWaQ7tEpe4,0.337,0.259,5,-15.595,1,0.0513,0.842,0.875,0.112,0.291,104.819
9730,calm,0iCqKQeA0b5oOw3XW7iDG7,0.569,0.627,5,-6.754,1,0.0329,0.00614,0.000605,0.0823,0.142,129.981
9731,calm,5lSxLeh1yKR4KcXjfz7Y6z,0.773,0.0889,5,-21.425,1,0.0673,0.815,0.103,0.228,0.826,89.984
9732,calm,3uUQnCN4HjxPMGdHjUpWoZ,0.155,0.0218,5,-31.085,1,0.0412,0.958,0.829,0.0866,0.051,135.657
9733,calm,0KpyhWaQXMWqB4L6lp9RZ5,0.558,0.185,9,-18.236,1,0.0435,0.771,0.00336,0.0648,0.613,98.712
9734,calm,3OukKkKoKiQhpbuAgnNj9a,0.382,0.0885,9,-16.378,1,0.0381,0.974,2.06E-05,0.0912,0.247,77.553
9735,calm,6sMaAlhd8rfaVgh6uMcRdz,0.499,0.0732,11,-26.025,1,0.0508,0.902,0.91,0.128,0.0834,119.904
9736,calm,68fg91MdCzE0W470CL85UE,0.472,0.335,9,-15.626,1,0.0311,0.71,0.539,0.107,0.266,137.118
9737,calm,08WIegvJBw5UEYP0SQ3AXR,0.145,0.112,11,-22.686,0,0.0414,0.849,0.93,0.0949,0.0339,102.691
9738,calm,58ZvhbD1eHLw3BcXVVrb8i,0.472,0.455,2,-9.317,1,0.0266,0.42,0.219,0.167,0.202,143.901
9739,calm,1y234SxO2ZhpiviF42Ok82,0.613,0.317,2,-10.63,1,0.0297,0.557,9.65E-06,0.0958,0.264,129.975
9740,calm,0rLXYwvyt3jSM9eO28Z3cL,0.199,0.602,8,-11.24,0,0.0797,0.933,0.907,0.69,0.0741,134.047
9741,calm,0bXbGMRhi8Q0f35GRfB81u,0.408,0.0943,6,-18.83,0,0.0394,0.995,0.897,0.092,0.205,119.974
9742,calm,1dsdo6CuNnsPI5a2OGHBLJ,0.358,0.496,9,-8.861,1,0.0302,0.749,0.00341,0.351,0.0928,137.148
9743,calm,7hqCX9nPUOnFYk4q1XKq3e,0.425,0.411,0,-15.063,1,0.0389,0.793,0.893,0.12,0.486,99.485
9744,calm,0j32TT9aAUYPtZrQmlLeZu,0.238,0.205,1,-15.183,1,0.034,0.918,0.974,0.1,0.0893,59.678
9745,calm,3InBqFShnfsrRLo4eW4k6s,0.11,0.11,5,-22.763,1,0.0347,0.647,0.928,0.11,0.0395,87.766
9746,calm,0PNJQTpE2oBUbOFgzSxBz5,0.803,0.275,11,-18.61,1,0.0607,0.345,0.879,0.0881,0.744,137.976
9747,calm,031TQHn8ICGcAKkOwWvMNG,0.752,0.262,3,-15.673,0,0.0714,0.898,0.922,0.114,0.445,170.141
9748,calm,13SG73mWBx1Nt5ZpHwDfK8,0.521,0.282,9,-16.08,1,0.036,0.941,0.935,0.138,0.376,120.376
9749,calm,3zNoOrRT71HmvkLKjsbYOz,0.656,0.656,3,-7.701,0,0.0288,0.297,0.949,0.148,0.549,120.023
9750,calm,1hsNltXq4qicIKjuEsEXNd,0.208,0.131,4,-26.434,0,0.0448,0.88,0.0236,0.366,0.0977,137.445
